,batting_raa,batting_balls,bowling_raa,bowling_balls,total_raa,total_balls,replacement_level_raa,vorp,war
9b4935c8,-28.53816340282502,119.0,0.0,0.0,-28.53816340282502,119.0,0.0,-28.53816340282502,-0.33772974441213044
9b6e1b3f,80.55753786036328,68.0,0.0,0.0,80.55753786036328,68.0,0.0,80.55753786036328,0.9533436433179087
9caf69a1,14.561775696650983,42.0,-11.15706775448499,31.0,3.4047079421659934,73.0,0.0,3.4047079421659934,0.04029240168243779
9d430b40,319.07684546887134,870.0,988.1365004961295,3982.0,1307.2133459650008,4852.0,0.0,1307.2133459650008,15.469980425621312
9d704f6f,-0.25733134061430035,1.0,-3.310567117670175,33.0,-3.5678984582844757,34.0,0.0,-3.5678984582844757,-0.04222365039389912
9d80c5e1,-56.457659311027975,88.0,39.94481009848645,1444.0,-16.512849212541525,1532.0,0.0,-16.512849212541525,-0.19541833387623106
9e7225b0,-6.637142922626527,16.0,0.0,0.0,-6.637142922626527,16.0,0.0,-6.637142922626527,-0.07854607009025476
9eb1455b,-18.474001072938876,26.0,53.51708705597144,341.0,35.04308598303256,367.0,0.0,35.04308598303256,0.41471107672227886
9f961c14,-4.780444941675804,30.0,-48.98272297130538,272.0,-53.76316791298118,302.0,0.0,-53.76316791298118,-0.6362505078459312
9fc0ef64,-22.837543074564078,47.0,-123.00658571479586,905.0,-145.84412878935993,952.0,0.0,-145.84412878935993,-1.7259660211758572
9ff100a6,-7.742919175666245,8.0,-0.16822190380049595,6.0,-7.9111410794667405,14.0,0.0,-7.9111410794667405,-0.09362297135463599
a03bba42,-3.7569221246724056,4.0,-26.73633274131374,120.0,-30.493254865986145,124.0,0.0,-30.493254865986145,-0.3608669214909603
a12e1d51,-24.21662521858619,102.0,518.2762049983271,2969.0,494.0595797797409,3071.0,0.0,494.0595797797409,5.846858932304626
a1d053dd,-2.6133221036567567,2.0,-15.637454293577292,131.0,-18.25077639723405,133.0,0.0,-18.25077639723405,-0.21598551949389405
a1f1829d,-67.54097654075136,239.0,-10.111052694243764,67.0,-77.65202923499513,306.0,0.0,-77.65202923499513,-0.9189589258579305
a24be938,-18.157265988639946,823.0,-27.393597141540553,84.0,-45.5508631301805,907.0,0.0,-45.5508631301805,-0.5390634689962189
a2870fb7,-22.71959756790033,124.0,0.0,0.0,-22.71959756790033,124.0,0.0,-22.71959756790033,-0.26887097713491515
a2f46292,-6.788990598039561,6.0,-23.418767645354013,1222.0,-30.207758243393574,1228.0,0.0,-30.207758243393574,-0.35748826323542693
a316d663,-4.527327201361743,7.0,-8.115237843966085,146.0,-12.642565045327828,153.0,0.0,-12.642565045327828,-0.14961615438257786
a343262c,-4.060985007786286,15.0,1.5944437433736276,12.0,-2.4665412644126583,27.0,0.0,-2.4665412644126583,-0.029189837448670514
a386e91b,19.559103906051554,159.0,18.67947152884959,90.0,38.23857543490114,249.0,0.0,38.23857543490114,0.4525275199396585
a3ecf01f,0.07939644048017835,2.0,0.0,0.0,0.07939644048017835,2.0,0.0,0.07939644048017835,0.0009396028459192705
a457cfb5,-1.5963108129296635,1.0,5.093074373878139,138.0,3.4967635609484753,139.0,0.0,3.4967635609484753,0.04138181728933107
a45a5e8d,-15.632231854837435,588.0,-22.856510714767428,239.0,-38.48874256960487,827.0,0.0,-38.48874256960487,-0.45548807774680317
a4cc73aa,108.7938714913466,3119.0,0.0,0.0,108.7938714913466,3119.0,0.0,108.7938714913466,1.2875014377674152
a4e37e47,71.78793854786936,1010.0,-5.197741457344633,111.0,66.59019709052473,1121.0,0.0,66.59019709052473,0.7880496697103517
a757b0d8,179.6692499406135,2447.0,-128.08933660079595,1586.0,51.57991333981755,4033.0,0.0,51.57991333981755,0.6104131756191427
a76d10ba,-7.543169888002174,11.0,0.0,0.0,-7.543169888002174,11.0,0.0,-7.543169888002174,-0.08926828269825057
a7c226e1,-2.9015040135807006,5.0,12.393941531376237,150.0,9.492437517795537,155.0,0.0,9.492437517795537,0.11233653867213653
a818c1be,-5.500018149171954,66.0,-85.03178716678437,2270.0,-90.53180531595632,2336.0,0.0,-90.53180531595632,-1.0713823114314358
a84468fe,-30.642190623706522,101.0,0.0,0.0,-30.642190623706522,101.0,0.0,-30.642190623706522,-0.36262947483676355
a90e53ec,11.662993600999425,99.0,6.092872333889304,25.0,17.755865934888728,124.0,0.0,17.755865934888728,0.21012859094542874
a97c8ec2,-22.251687194601285,80.0,11.779636006723965,557.0,-10.47205118787732,637.0,0.0,-10.47205118787732,-0.12392959985653633
a9da7784,2.734891426630354,8.0,-34.48745779581402,102.0,-31.75256636918366,110.0,0.0,-31.75256636918366,-0.3757700162033569
a9fd84fb,-3.5104084377989846,44.0,-102.20394432711336,718.0,-105.71435276491235,762.0,0.0,-105.71435276491235,-1.2510574291705603
aa5d8c9e,-5.614528059459231,8.0,0.0,0.0,-5.614528059459231,8.0,0.0,-5.614528059459231,-0.06644411904685481
aa8d28ae,7.422289004822479,105.0,-49.25077982712635,306.0,-41.82849082230387,411.0,0.0,-41.82849082230387,-0.4950117257077381
aaa1b522,-26.455830632623613,587.0,-6.129003818055903,152.0,-32.584834450679516,739.0,0.0,-32.584834450679516,-0.3856193426115919
aad0c365,20.084699191910435,74.0,-15.697923970225599,64.0,4.386775221684836,138.0,0.0,4.386775221684836,0.051914499664909304
ab89348d,14.127228879568895,124.0,16.60855884221094,441.0,30.735787721779836,565.0,0.0,30.735787721779836,0.3637371328021282
abb83e27,48.85794992944058,1008.0,0.0,0.0,48.85794992944058,1008.0,0.0,48.85794992944058,0.5782005908809535
abfeb126,13.06933125328524,109.0,48.20186945597502,1181.0,61.27120070926026,1290.0,0.0,61.27120070926026,0.7251029669734942
ac5ae4af,-2.2705432117395166,11.0,-45.90975621398244,182.0,-48.180299425721955,193.0,0.0,-48.180299425721955,-0.5701810582925675
acc1aeda,-16.22638244766187,57.0,0.0,0.0,-16.22638244766187,57.0,0.0,-16.22638244766187,-0.19202819464688603
acd4f5dc,-0.1723845769090716,1.0,-0.5315191594358282,159.0,-0.7039037363448998,160.0,0.0,-0.7039037363448998,-0.008330221731892304
acdc62f5,-2.5031883465495417,50.0,-1.9911300534469125,1079.0,-4.494318399996454,1129.0,0.0,-4.494318399996454,-0.05318719999995804
acee4cc4,-1.6077029344714564,37.0,18.750792420232045,1339.0,17.14308948576059,1376.0,0.0,17.14308948576059,0.20287679864805433
ad3b6e95,15.854389319652412,126.0,0.0,0.0,15.854389319652412,126.0,0.0,15.854389319652412,0.18762590910831256
ad427b5c,-66.34179895290094,301.0,-4.966522126637955,294.0,-71.3083210795389,595.0,0.0,-71.3083210795389,-0.8438854565625905
ad9c32a2,-7.89374440756826,26.0,0.0,0.0,-7.89374440756826,26.0,0.0,-7.89374440756826,-0.09341709358068946
ada15e88,-9.420377581324287,12.0,0.0,0.0,-9.420377581324287,12.0,0.0,-9.420377581324287,-0.1114837583588673
addbde6c,-50.22619047687811,143.0,0.0,0.0,-50.22619047687811,143.0,0.0,-50.22619047687811,-0.5943927867086167
addfb70e,4.580472098472578,26.0,40.43933149373691,534.0,45.019803592209485,560.0,0.0,45.019803592209485,0.5327787407362069
ade90de7,0.0,0.0,-10.50545091520695,13.0,-10.50545091520695,13.0,0.0,-10.50545091520695,-0.1243248629018574
ae091d39,32.65838511856679,352.0,0.0,0.0,32.65838511856679,352.0,0.0,32.65838511856679,0.38648976471676677
ae78bc32,1.8820952674672666,76.0,-125.5531790698312,925.0,-123.67108380236394,1001.0,0.0,-123.67108380236394,-1.4635631219214666
aedc3b7c,-30.376235348634438,53.0,0.0,0.0,-30.376235348634438,53.0,0.0,-30.376235348634438,-0.3594820751317685
af2c687b,7.321897611857034,144.0,-2.6633558959742176,12.0,4.658541715882817,156.0,0.0,4.658541715882817,0.05513067119387949
af7dadf7,0.8312561510464274,57.0,13.391678178196335,193.0,14.222934329242761,250.0,0.0,14.222934329242761,0.16831874945849423
afa7e784,-21.430225928130834,185.0,0.0,0.0,-21.430225928130834,185.0,0.0,-21.430225928130834,-0.25361214116131164
afe3355a,-6.997814675329186,12.0,0.0,0.0,-6.997814675329186,12.0,0.0,-6.997814675329186,-0.0828143748559667
b0482a1d,77.78946585202218,727.0,2.529175667355809,23.0,80.31864151937799,750.0,0.0,80.31864151937799,0.9505164676849467
b0946605,-9.616807437984157,32.0,-53.963187971490385,454.0,-63.57999540947454,486.0,0.0,-63.57999540947454,-0.7524259811772135
b0c772ee,3.5744268495574345,11.0,0.0,0.0,3.5744268495574345,11.0,0.0,3.5744268495574345,0.04230090946221816
b0f2baf4,2.7680607295547635,9.0,0.0,0.0,2.7680607295547635,9.0,0.0,2.7680607295547635,0.03275811514265992
b1451597,0.06325368396943754,358.0,-32.69870585173249,325.0,-32.635452167763056,683.0,0.0,-32.635452167763056,-0.3862183688492669
b17e2f24,-58.615389237877274,3399.0,0.0,0.0,-58.615389237877274,3399.0,0.0,-58.615389237877274,-0.6936732454186659
b1ad996b,0.0,0.0,23.092758456313767,54.0,23.092758456313767,54.0,0.0,23.092758456313767,0.27328708232323984
b2570b38,-15.292783858708482,53.0,-0.24477203279040793,97.0,-15.53755589149889,150.0,0.0,-15.53755589149889,-0.1838764010828271
b274dbbd,8.545941835482147,15.0,0.0,0.0,8.545941835482147,15.0,0.0,8.545941835482147,0.10113540633706683
b2a79f17,-7.680778966616354,12.0,-34.03160055432759,179.0,-41.71237952094394,191.0,0.0,-41.71237952094394,-0.4936376274667922
b2ae53f5,-12.740628402492764,19.0,28.34643150961194,144.0,15.605803107119176,163.0,0.0,15.605803107119176,0.18468406043928018
b2b23612,-0.2205195448361355,2.0,-6.692257969974771,37.0,-6.912777514810907,39.0,0.0,-6.912777514810907,-0.0818080179267563
b2b50355,-13.25668146893481,49.0,19.15089381016025,1573.0,5.894212341225442,1622.0,0.0,5.894212341225442,0.06975399220385138
b410bd3d,-1.3880272675288308,1.0,-34.72877631992171,211.0,-36.11680358745054,212.0,0.0,-36.11680358745054,-0.42741779393432594
b483905d,0.0,0.0,-54.602206621935956,141.0,-54.602206621935956,141.0,0.0,-54.602206621935956,-0.6461799600229107
b4b99816,-34.0235251039078,2342.0,0.0,0.0,-34.0235251039078,2342.0,0.0,-34.0235251039078,-0.40264526750186747
b4f5c2d9,-20.135456951825045,34.0,-36.835018527096786,185.0,-56.97047547892183,219.0,0.0,-56.97047547892183,-0.6742068104014417
b51f72a5,0.0,0.0,-11.959027921324674,24.0,-11.959027921324674,24.0,0.0,-11.959027921324674,-0.1415269576488127
b52ffbbd,-9.488050412328368,19.0,-14.273924715486732,91.0,-23.7619751278151,110.0,0.0,-23.7619751278151,-0.28120680624633254
b552a935,-2.545296282346092,19.0,13.357780325379126,327.0,10.812484043033034,346.0,0.0,10.812484043033034,0.12795839104181106
b56dc5f7,-3.113172486575341,3.0,-32.24850275434746,157.0,-35.36167524092281,160.0,0.0,-35.36167524092281,-0.418481363797903
b57f8a9a,-70.9478087237002,1152.0,-17.744843043269853,238.0,-88.69265176697006,1390.0,0.0,-88.69265176697006,-1.0496171806742018
b5da6c24,-89.85223415337325,2441.0,0.0,0.0,-89.85223415337325,2441.0,0.0,-89.85223415337325,-1.0633400491523461
b61a3e1a,22.09243008336935,847.0,-4.418280676959641,13.0,17.67414940640971,860.0,0.0,17.67414940640971,0.2091615314368013
b63ab531,-3.863600567950635,251.0,0.0,0.0,-3.863600567950635,251.0,0.0,-3.863600567950635,-0.04572308364438621
b63e358a,-25.238927523756402,27.0,0.0,0.0,-25.238927523756402,27.0,0.0,-25.238927523756402,-0.2986855328255196
b681e71e,482.1307495283768,1833.0,-72.53089299460864,922.0,409.59985653376816,2755.0,0.0,409.59985653376816,4.84733558028128
b69e69ed,-2.0303862942230793,12.0,-2.419418283116393,25.0,-4.4498045773394725,37.0,0.0,-4.4498045773394725,-0.0526604091992837
b720a5d6,-35.71719283383129,325.0,-4.1064882115168295,18.0,-39.823681045348124,343.0,0.0,-39.823681045348124,-0.47128616621713754
b822e99c,0.0,0.0,13.311260206359297,25.0,13.311260206359297,25.0,0.0,13.311260206359297,0.15752970658413368
b8527c3d,-6.208488461986792,15.0,-26.21020115521129,82.0,-32.41868961719808,97.0,0.0,-32.41868961719808,-0.38365313156447434
b8a55852,100.36257291513485,2272.0,0.0,0.0,100.36257291513485,2272.0,0.0,100.36257291513485,1.1877227563921284
b8d490fd,98.65549634543721,1696.0,-8.12753573884335,44.0,90.52796060659387,1740.0,0.0,90.52796060659387,1.0713368119123534
b970a03f,-18.8493020515113,78.0,0.0,0.0,-18.8493020515113,78.0,0.0,-18.8493020515113,-0.2230686633314947
b9be6507,-6.683726923827361,40.0,0.0,0.0,-6.683726923827361,40.0,0.0,-6.683726923827361,-0.07909736004529422
ba5e1069,14.318976011801047,88.0,8.472842388999874,12.0,22.79181840080092,100.0,0.0,22.79181840080092,0.26972566154793987
ba607b88,-317.14757523863665,6001.0,-28.57434076308717,264.0,-345.7219160017238,6265.0,0.0,-345.7219160017238,-4.0913836213221755
ba6b2f91,-5.158559385172476,14.0,0.0,0.0,-5.158559385172476,14.0,0.0,-5.158559385172476,-0.06104804006121273
bae11797,-2.9376846174609006,18.0,0.017681215202817846,6.0,-2.9200034022580827,24.0,0.0,-2.9200034022580827,-0.03455625328116074
bb18be76,-47.772488008651905,219.0,23.498976844049633,1223.0,-24.273511164602272,1442.0,0.0,-24.273511164602272,-0.2872604871550565
bb345e0b,-105.76709607711464,3524.0,0.0,0.0,-105.76709607711464,3524.0,0.0,-105.76709607711464,-1.251681610380055
bb351c23,19.31716653031875,764.0,83.6433206273711,757.0,102.96048715768984,1521.0,0.0,102.96048715768984,1.2184673036412998
bb965e9a,-27.70931894395205,247.0,0.0,0.0,-27.70931894395205,247.0,0.0,-27.70931894395205,-0.3279209342479532
bbd41817,549.8922954059839,1473.0,-167.50794444679016,1658.0,382.38435095919374,3131.0,0.0,382.38435095919374,4.525258591233062
bcce309e,-10.009590085389119,73.0,-23.585438413061425,288.0,-33.595028498450546,361.0,0.0,-33.595028498450546,-0.3975743017568112
bcf325d2,-18.56695515846252,137.0,0.0,0.0,-18.56695515846252,137.0,0.0,-18.56695515846252,-0.21972727998180497
bd17b45f,6.553321929059785,700.0,-34.168306477873315,611.0,-27.61498454881353,1311.0,0.0,-27.61498454881353,-0.32680455087353294
bd54eef5,-47.54618409927574,155.0,0.0,0.0,-47.54618409927574,155.0,0.0,-47.54618409927574,-0.5626767349026714
bd77eb62,35.16243180569249,781.0,-36.108261768919604,540.0,-0.9458299632271121,1321.0,0.0,-0.9458299632271121,-0.011193254002687718
bdadf7da,-1.300403328682876,1.0,0.0,0.0,-1.300403328682876,1.0,0.0,-1.300403328682876,-0.015389388505122793
be24ead0,10.468966934735068,84.0,6.202717293294512,41.0,16.67168422802958,125.0,0.0,16.67168422802958,0.1972980382015335
be869ccf,-3.7301069616962166,4.0,-0.6726729654213939,97.0,-4.40277992711761,101.0,0.0,-4.40277992711761,-0.0521039044629303
bff458c6,-34.0273901127073,88.0,0.0,0.0,-34.0273901127073,88.0,0.0,-34.0273901127073,-0.402691007250974
c03c6200,7.398351653968686,251.0,-29.744560238343727,244.0,-22.34620858437504,495.0,0.0,-22.34620858437504,-0.26445217259615433
c03e2850,28.993786534159824,863.0,0.0,0.0,28.993786534159824,863.0,0.0,28.993786534159824,0.3431217341320689
c03f1114,179.52690282658517,3639.0,0.0,0.0,179.52690282658517,3639.0,0.0,179.52690282658517,2.124578731675564
c05edf8e,-27.932516024022497,188.0,60.45448319340577,624.0,32.521967169383274,812.0,0.0,32.521967169383274,0.3848753511169618
c0c411cb,-2.1454224431908964,22.0,30.6357025786375,295.0,28.490280135446604,317.0,0.0,28.490280135446604,0.3371630785259953
c15e2193,-9.153509864073634,179.0,-1.038395884067675,12.0,-10.19190574814131,191.0,0.0,-10.19190574814131,-0.12061426920877288
c16d4035,9.4962408714158,399.0,0.0,0.0,9.4962408714158,399.0,0.0,9.4962408714158,0.11238154877415148
c18496e1,16.84363994820058,124.0,-7.497295747722305,436.0,9.346344200478274,560.0,0.0,9.346344200478274,0.1106076236742991
c24a2c5d,-0.7810101434056735,4.0,-36.46074100979466,220.0,-37.24175115320033,224.0,0.0,-37.24175115320033,-0.44073078287811046
c28e9f12,0.0,0.0,-1.5005942887617905,21.0,-1.5005942887617905,21.0,0.0,-1.5005942887617905,-0.01775851229303894
c2dd89ea,-4.156530730270246,5.0,0.0,0.0,-4.156530730270246,5.0,0.0,-4.156530730270246,-0.04918971278426327
c33d8116,-6.775081912385187,26.0,34.69679838179447,396.0,27.921716469409287,422.0,0.0,27.921716469409287,0.3304345144308791
c38d3503,-17.511094635532064,58.0,-6.4140096665604975,686.0,-23.925104302092564,744.0,0.0,-23.925104302092564,-0.2831373290188469
c3a96caf,-72.3268046560995,1418.0,-7.7286009546103465,12.0,-80.05540561070984,1430.0,0.0,-80.05540561070984,-0.9474012498308857
c3c92b42,0.0,0.0,2.8370685010701244,43.0,2.8370685010701244,43.0,0.0,2.8370685010701244,0.033574775160593186
c3d1402f,-34.16045522116111,76.0,-6.01986467854087,1874.0,-40.18031989970198,1950.0,0.0,-40.18031989970198,-0.4755067443751713
c3d35165,36.130102504090274,712.0,-181.65324510149796,1807.0,-145.52314259740768,2519.0,0.0,-145.52314259740768,-1.722167368016659
c404f58a,-10.776864787532563,13.0,-15.618368509663151,689.0,-26.395233297195716,702.0,0.0,-26.395233297195716,-0.3123696248188842
c42aaf71,-65.99916866609242,486.0,10.102499972089486,42.0,-55.896668694002926,528.0,0.0,-55.896668694002926,-0.6614990377988512
c4487b84,549.518507627673,3487.0,0.0,0.0,549.518507627673,3487.0,0.0,549.518507627673,6.503177605061219
c5aef772,6.567787661847604,66.0,-69.82178179350082,118.0,-63.253994131653215,184.0,0.0,-63.253994131653215,-0.7485679778893871
c6097d68,0.0,0.0,-13.636275584373145,61.0,-13.636275584373145,61.0,0.0,-13.636275584373145,-0.1613760424186171
c64c2443,-4.189356493050736,27.0,-26.919249205826517,196.0,-31.108605698877255,223.0,0.0,-31.108605698877255,-0.36814917986836987
c654af19,-40.31263363450605,178.0,-50.99887215878319,372.0,-91.31150579328924,550.0,0.0,-91.31150579328924,-1.0806095360152572
c695b423,0.0,0.0,16.653160998268973,36.0,16.653160998268973,36.0,0.0,16.653160998268973,0.19707882838188134
c69a7b5c,-14.261684936266429,172.0,-6.39103931971959,30.0,-20.65272425598602,202.0,0.0,-20.65272425598602,-0.24441093794066296
c740ea83,51.657720683348366,403.0,0.0,0.0,51.657720683348366,403.0,0.0,51.657720683348366,0.6113339725840043
c7a995d3,0.0,0.0,29.933032240787373,167.0,29.933032240787373,167.0,0.0,29.933032240787373,0.3542370679383121
c8179c68,1.2600549685790845,30.0,-103.00285636792493,1101.0,-101.74280139934585,1131.0,0.0,-101.74280139934585,-1.2040568212940337
c8f5f961,-77.70074475986425,276.0,0.0,0.0,-77.70074475986425,276.0,0.0,-77.70074475986425,-0.9195354409451391
c995d726,-38.62426935875516,183.0,0.0,0.0,-38.62426935875516,183.0,0.0,-38.62426935875516,-0.4570919450740255
caa89a48,0.0,0.0,-5.149704405107386,25.0,-5.149704405107386,25.0,0.0,-5.149704405107386,-0.06094324739772054
cad00a4d,-4.710266070809597,209.0,0.0,0.0,-4.710266070809597,209.0,0.0,-4.710266070809597,-0.05574279373739168
caf69bf7,-28.191320770488137,48.0,-30.88788655990076,389.0,-59.0792073303889,437.0,0.0,-59.0792073303889,-0.6991622169276792
cc1e8c68,-15.637405381415988,208.0,-135.22789213173047,3172.0,-150.86529751314646,3380.0,0.0,-150.86529751314646,-1.785388136250254
cc777ffa,-0.8698174413601405,1.0,0.0,0.0,-0.8698174413601405,1.0,0.0,-0.8698174413601405,-0.010293697530889236
cca50cd6,12.884083264147167,63.0,-15.603830438076724,75.0,-2.719747173929557,138.0,0.0,-2.719747173929557,-0.03218635708792375
cd8d2859,-1.6258362360733734,12.0,-21.838572460961778,89.0,-23.46440869703515,101.0,0.0,-23.46440869703515,-0.27768531002408464
cdc6bdba,0.0,0.0,-51.920406137218606,131.0,-51.920406137218606,131.0,0.0,-51.920406137218606,-0.6144426761801018
ce4cc4d5,-3.261497201804457,6.0,-17.632098949717516,36.0,-20.893596151521972,42.0,0.0,-20.893596151521972,-0.24726149291741978
ce794613,-2.1333986053907763,5.0,33.557956659973506,1195.0,31.42455805458273,1200.0,0.0,31.42455805458273,0.37188826100097905
ce820073,-10.315084200521312,70.0,116.93059233539964,2758.0,106.61550813487833,2828.0,0.0,106.61550813487833,1.2617219897618737
cedc1d9a,0.0,0.0,-10.139864802997051,107.0,-10.139864802997051,107.0,0.0,-10.139864802997051,-0.11999840003546806
cf0ccafa,0.0,0.0,10.370631876424508,58.0,10.370631876424508,58.0,0.0,10.370631876424508,0.12272937131863322
cf73ad76,-77.75206535421336,309.0,-47.713853458171656,155.0,-125.46591881238501,464.0,0.0,-125.46591881238501,-1.4848037729276333
cfa4bd2b,-1.2273287331998886,1.0,-11.860237437450769,33.0,-13.087566170650657,34.0,0.0,-13.087566170650657,-0.15488243988935688
cfad138c,-15.403278928290433,24.0,-19.541221722144222,17.0,-34.944500650434655,41.0,0.0,-34.944500650434655,-0.41354438639567637
d014d5ac,-22.147611280888913,107.0,2.0271206854261075,46.0,-20.120490595462805,153.0,0.0,-20.120490595462805,-0.2381123147392048
d027ba9f,-127.22255454882878,1734.0,-8.40206378820531,18.0,-135.6246183370341,1752.0,0.0,-135.6246183370341,-1.6050250690773264
d0513f63,-45.18816055429252,774.0,-24.863790647719043,46.0,-70.05195120201157,820.0,0.0,-70.05195120201157,-0.8290171739883025
d167edd3,0.0,0.0,6.153807135815413,43.0,6.153807135815413,43.0,0.0,6.153807135815413,0.07282611995047826
d18f9182,-26.389260959603167,1521.0,0.0,0.0,-26.389260959603167,1521.0,0.0,-26.389260959603167,-0.3122989462674931
d1a60072,58.924335793455725,196.0,0.0,0.0,58.924335793455725,196.0,0.0,58.924335793455725,0.6973294176740322
d1c36f5c,21.134256638307075,460.0,0.0,0.0,21.134256638307075,460.0,0.0,21.134256638307075,0.25010954601546836
d1c94b25,2.935352670061295,8.0,10.321757678287412,165.0,13.257110348348707,173.0,0.0,13.257110348348707,0.1568888798621149
d2340a43,0.0,0.0,10.683670442223592,161.0,10.683670442223592,161.0,0.0,10.683670442223592,0.1264339697304567
d2a6c0e6,22.086711334875517,1181.0,0.0,0.0,22.086711334875517,1181.0,0.0,22.086711334875517,0.26138119922929604
d2a989fc,5.257268666101542,112.0,-98.40157208911529,1875.0,-93.14430342301375,1987.0,0.0,-93.14430342301375,-1.1022994487930622
d2c2b2d5,-178.79873901271273,2044.0,-8.655032236431119,37.0,-187.45377124914384,2081.0,0.0,-187.45377124914384,-2.218387825433655
d2d4bb0a,-3.3892205285325927,59.0,0.0,0.0,-3.3892205285325927,59.0,0.0,-3.3892205285325927,-0.040109118680859084
d3611425,0.0,0.0,-4.245757564415637,19.0,-4.245757564415637,19.0,0.0,-4.245757564415637,-0.05024565164988919
d3a3e82d,-13.404033470167024,43.0,0.0,0.0,-13.404033470167024,43.0,0.0,-13.404033470167024,-0.15862761503156242
d4eef961,-1.5175062796062375,2.0,-7.967790318187248,116.0,-9.485296597793486,118.0,0.0,-9.485296597793486,-0.11225203074311818
d4f9dbd4,-88.81507834585265,403.0,0.0,0.0,-88.81507834585265,403.0,0.0,-88.81507834585265,-1.0510660159272502
d5130a30,-49.059254036583624,611.0,0.0,0.0,-49.059254036583624,611.0,0.0,-49.059254036583624,-0.5805828880069068
d67d5f00,42.49751975635796,2092.0,0.0,0.0,42.49751975635796,2092.0,0.0,42.49751975635796,0.502929227885893
d68e7f48,-2.7526956232785125,52.0,35.84330272300325,278.0,33.090607099724735,330.0,0.0,33.090607099724735,0.3916048177482217
d7017798,12.317892901638306,74.0,0.0,0.0,12.317892901638306,74.0,0.0,12.317892901638306,0.14577388049276102
d718440b,0.0,0.0,-19.367753457801733,211.0,-19.367753457801733,211.0,0.0,-19.367753457801733,-0.2292041829325649
d7a57f75,-5.443994781107004,13.0,0.115731180876542,43.0,-5.328263600230462,56.0,0.0,-5.328263600230462,-0.06305637396722441
d7b3a420,-6.844347228249956,11.0,-32.10518102198416,111.0,-38.94952825023412,122.0,0.0,-38.94952825023412,-0.4609411627246641
d7c6af50,-7.76658216171041,118.0,135.6097981557052,785.0,127.84321599399479,903.0,0.0,127.84321599399479,1.5129374673845537
d84378a4,-44.155272965865464,258.0,0.0,0.0,-44.155272965865464,258.0,0.0,-44.155272965865464,-0.5225476090634966
d8699ab7,134.40422281144703,839.0,0.0,0.0,134.40422281144703,839.0,0.0,134.40422281144703,1.590582518478663
d872f52a,13.931990449265848,71.0,2.2261493791289544,7.0,16.158139828394802,78.0,0.0,16.158139828394802,0.19122058968514558
d8b2f218,-7.050354207404441,14.0,-134.0222801605693,515.0,-141.07263436797373,529.0,0.0,-141.07263436797373,-1.6694986315736537
d9273ee7,82.62225170093055,1257.0,-157.878752066338,794.0,-75.25650036540745,2051.0,0.0,-75.25650036540745,-0.8906094717799697
d92e42f5,3.8110004027827156,4.0,-22.248138290722093,222.0,-18.43713788793938,226.0,0.0,-18.43713788793938,-0.2181909809223595
da934ee8,18.14100230264432,354.0,-7.861143902706152,94.0,10.279858399938169,448.0,0.0,10.279858399938169,0.12165512899335111
db31895a,-11.223356850389461,39.0,-119.1045316732365,567.0,-130.32788852362594,606.0,0.0,-130.32788852362594,-1.542341876019242
db584dad,434.6427776213107,3516.0,29.73787155717888,584.0,464.3806491784896,4100.0,0.0,464.3806491784896,5.495628984360824
dbc50253,7.015214538798899,23.0,-29.701977577958914,73.0,-22.686763039160013,96.0,0.0,-22.686763039160013,-0.268482402830296
dbe50b21,37.55940734929932,1768.0,-130.0800161202514,1368.0,-92.52060877095208,3136.0,0.0,-92.52060877095208,-1.0949184469935158
dc4686e6,-2.221325227305,7.0,6.809981512035111,302.0,4.588656284730111,309.0,0.0,4.588656284730111,0.05430362467136226
dc9dd038,-24.022680173958776,123.0,-2.0125845289320043,9.0,-26.035264702890778,132.0,0.0,-26.035264702890778,-0.30810964145432873
dcce6f09,430.7154850553003,4847.0,-0.10573988308911747,2.0,430.60974517221115,4849.0,0.0,430.60974517221115,5.095973315647469
dce2019b,-6.06136945782357,13.0,0.0,0.0,-6.06136945782357,13.0,0.0,-6.06136945782357,-0.07173218293282331
dcf81436,-21.06173242021129,36.0,-75.43548375206699,1238.0,-96.49721617227827,1274.0,0.0,-96.49721617227827,-1.1419788896127605
dd09ff8e,12.983542421097685,102.0,58.33096092473051,915.0,71.3145033458282,1017.0,0.0,71.3145033458282,0.8439586194772568
dd7e9b3b,-12.25150826791255,23.0,0.0,0.0,-12.25150826791255,23.0,0.0,-12.25150826791255,-0.1449882635255923
ddb00822,0.0,0.0,-14.677379481945085,6.0,-14.677379481945085,6.0,0.0,-14.677379481945085,-0.1736967986029004
ddc0828d,-1.3604295843235854,57.0,-22.74682818702451,66.0,-24.107257771348095,123.0,0.0,-24.107257771348095,-0.28529299137690056
dddca1d6,-1.3137478293934015,3.0,-18.874942750602152,108.0,-20.188690579995555,111.0,0.0,-20.188690579995555,-0.2389194151478764
dded65e7,-32.96016908502362,100.0,0.0,0.0,-32.96016908502362,100.0,0.0,-32.96016908502362,-0.39006117260382983
de4b0555,-6.90221381802065,23.0,-31.232361632428997,130.0,-38.134575450449645,153.0,0.0,-38.134575450449645,-0.4512967508928952
de8cce37,-53.740866302187825,271.0,0.0,0.0,-53.740866302187825,271.0,0.0,-53.740866302187825,-0.6359865834578441
de8d3876,-31.350976769626403,70.0,0.0,0.0,-31.350976769626403,70.0,0.0,-31.350976769626403,-0.37101747656362605
